# x, y
-1.342732012271881104e-01 7.738353013992309570e-01 3.667509285294671684e-01 -2.990957716225212115e-01
-4.907635152339935303e-01 -6.131895780563354492e-01 7.470974411964161066e-02 -6.353596524497978626e-01
-9.614114463329315186e-02 7.794916033744812012e-01 3.716222128546085024e-01 -2.629549669791437227e-01
-7.394869923591613770e-01 -2.645927667617797852e-01 -3.145569703638309011e-01 -7.546922752184831440e-01
-7.487248182296752930e-01 -2.371949255466461182e-01 -3.303429713398357004e-01 -7.560720804204967838e-01
7.851616144180297852e-01 -1.927455328404903412e-02 -7.893600743582168677e-01 -8.954273489611758174e-01
-7.618607878684997559e-01 1.908361166715621948e-01 -3.528510771115312972e-01 -7.576214717757275841e-01
7.457576990127563477e-01 2.463650852441787720e-01 -7.116437480319606212e-01 -7.726143080128432539e-01
-5.819417238235473633e-01 5.274410843849182129e-01 -5.698535148116495863e-02 -6.961297937377507461e-01
2.187488079071044922e-01 7.543204426765441895e-01 1.987417393130287979e-01 -7.920460649568464295e-02
7.180186510086059570e-01 -3.182758390903472900e-01 -6.564118751320906497e-01 -6.926480331784706790e-01
-6.308377981185913086e-01 -4.678611159324645996e-01 -1.337680600915429618e-01 -7.210857280016985671e-01
4.363439977169036865e-01 -6.530346274375915527e-01 -1.164515296176856646e-01 -1.698795938443851405e-01
-6.736584901809692383e-01 4.037753641605377197e-01 -2.036733355427567393e-01 -7.380659342204572981e-01
-3.702342212200164795e-01 6.926593184471130371e-01 2.184845332559771369e-01 -5.324176341738874330e-01
7.816162705421447754e-01 7.698248326778411865e-02 -7.824155930075178400e-01 -8.839323087162397341e-01
-2.371949702501296997e-01 7.487248182296752930e-01 3.261964859624909563e-01 -4.015657374882883879e-01
-2.826609313488006592e-01 7.327708601951599121e-01 2.960560578845558011e-01 -4.472963969219096447e-01
-1.720814555883407593e-01 -7.663147449493408203e-01 3.564383989657908813e-01 -3.361792123156097656e-01
-4.678611159324645996e-01 -6.308377981185913086e-01 1.049522647241737106e-01 -6.175325095305328471e-01
-1.152419224381446838e-01 7.768974304199218750e-01 3.698814541710644388e-01 -2.808691221603901167e-01
-3.433084572179723182e-08 7.853981852531433105e-01 3.588718628856564785e-01 -1.808204045475307331e-01
3.702341318130493164e-01 -6.926593780517578125e-01 -7.187329004370788567e-03 -1.170891366513870657e-01
6.833648085594177246e-01 -3.871212601661682129e-01 -5.871431618374830519e-01 -6.002136052370492525e-01
-1.152417957782745361e-01 -7.768974304199218750e-01 3.698814690404824690e-01 -2.808689232572528782e-01
7.618607878684997559e-01 1.908362060785293579e-01 -7.435343612592972828e-01 -8.214922233015395925e-01
9.614107757806777954e-02 7.794916629791259766e-01 3.103384263006704891e-01 -1.181040059688987925e-01
3.005589842796325684e-01 -7.256132364273071289e-01 9.596944346292952954e-02 -8.626389013671843797e-02
2.463650256395339966e-01 -7.457577586174011230e-01 1.664263385430989339e-01 -7.831489120529321057e-02
7.394869923591613770e-01 2.645926773548126221e-01 -6.991862724771460424e-01 -7.540696465812134486e-01
-4.363436698913574219e-01 -6.530348062515258789e-01 1.444399973141412552e-01 -5.915506923306833587e-01
1.437591910362243652e-01 7.721292376518249512e-01 2.733942434352283901e-01 -9.675437292019133106e-02
-7.394870519638061523e-01 2.645926475524902344e-01 -3.145570633309873743e-01 -7.546922435536366214e-01
6.736584901809692383e-01 4.037753641605377197e-01 -5.677352723168153092e-01 -5.757982016962224225e-01
-6.880638599395751953e-01 -3.787063062191009521e-01 -2.276387132270399072e-01 -7.427054848271285037e-01
7.487248182296752930e-01 2.371949255466461182e-01 -7.175313578661366432e-01 -7.814845626133971601e-01
7.015368342399597168e-01 -3.531237244606018066e-01 -6.234838039645062002e-01 -6.476556970533589030e-01
-6.476309299468994141e-01 -4.443247914314270020e-01 -1.609227143950943129e-01 -7.283044640969847938e-01
3.702341020107269287e-01 6.926593780517578125e-01 -7.187329004370767750e-03 -1.170891366513871212e-01
3.182757794857025146e-01 7.180187106132507324e-01 7.101877632490610770e-02 -9.181903223319301532e-02
-5.777725577354431152e-02 -7.832701206207275391e-01 3.708482383469812738e-01 -2.283777545179134505e-01
-6.131896376609802246e-01 4.907634854316711426e-01 -1.056393673482788897e-01 -7.127423227310921705e-01
-1.532236337661743164e-01 -7.703069448471069336e-01 3.622587266092385794e-01 -3.175578488598280735e-01
4.832017719745635986e-01 -6.191658973693847656e-01 -1.995305725278990472e-01 -2.222706407447236077e-01
-1.437592208385467529e-01 -7.721292376518249512e-01 3.646730786876211106e-01 -3.083021302882795744e-01
6.071209907531738281e-01 4.982513785362243652e-01 -4.354626980460175600e-01 -4.255343522604909667e-01
-7.738353013992309570e-01 -1.342732310295104980e-01 -3.734180989230093117e-01 -7.586088622540384518e-01
7.663146853446960449e-01 -1.720816940069198608e-01 -7.523257028713976613e-01 -8.353309153337700188e-01
7.825021147727966309e-01 -6.738473474979400635e-02 -7.841518888496235018e-01 -8.867962714287737080e-01
-7.851616144180297852e-01 1.927462220191955566e-02 -3.929024582139277744e-01 -7.591676173072283706e-01
-6.421296000480651855e-01 -4.522387981414794922e-01 -1.519874689653760158e-01 -7.260180882633575639e-01
-2.645927071571350098e-01 7.394869923591613770e-01 3.088976435825517841e-01 -4.291795832949238387e-01
-3.531238436698913574e-01 -7.015367746353149414e-01 2.355607739392132083e-01 -5.162734897865910444e-01
-2.094755768775939941e-01 -7.569479942321777344e-01 3.409694196310460446e-01 -3.736079525753157604e-01
-6.926593184471130371e-01 -3.702341616153717041e-01 -2.353248761609130768e-01 -7.440693370799484896e-01
6.635464429855346680e-01 4.201861917972564697e-01 -5.475296080158664758e-01 -5.510436820582611528e-01
-3.787063956260681152e-01 6.880638003349304199e-01 2.097005266286431358e-01 -5.402981296862077176e-01
7.721292972564697266e-01 -1.437590867280960083e-01 -7.637813487460297646e-01 -8.536062572610955135e-01
7.099916338920593262e-01 -3.358007371425628662e-01 -6.403819016394438624e-01 -6.705018277486527456e-01
7.218703627586364746e-01 3.094406425952911377e-01 -6.640979070685578689e-01 -7.034327367616256543e-01
-3.617062270641326904e-01 -6.971505880355834961e-01 2.271077079216414774e-01 -5.244077958465052092e-01
-5.274412631988525391e-01 5.819416046142578125e-01 2.377219460248634550e-02 -6.618708699886238778e-01
7.543204426765441895e-01 -2.187485992908477783e-01 -7.286208659549635591e-01 -7.983797176457697597e-01
6.635464429855346680e-01 -4.201861917972564697e-01 -5.475296080158664758e-01 -5.510436820582612638e-01
1.532236635684967041e-01 -7.703069448471069336e-01 2.650644581383000964e-01 -9.340296874071547795e-02
6.191658377647399902e-01 4.832018017768859863e-01 -4.592451177703732457e-01 -4.505454563477335750e-01
1.152418181300163269e-01 -7.768974304199218750e-01 2.965237454448922949e-01 -1.086717837402836478e-01
3.531241714954376221e-01 -7.015365958213806152e-01 1.936399414189867579e-02 -1.072498394927580145e-01
3.531239032745361328e-01 7.015367150306701660e-01 1.936435920925548559e-02 -1.072496907837856839e-01
3.094407618045806885e-01 -7.218703031539916992e-01 8.357486431988930820e-02 -8.886020585329328092e-02
7.794916629791259766e-01 -9.614089131355285645e-02 -7.782488374542034792e-01 -8.770859217043810441e-01
-7.683686614036560059e-01 -1.626650542020797729e-01 -3.640239247422114022e-01 -7.582085465307459859e-01
-5.947104096412658691e-01 -5.130008459091186523e-01 -7.667846501273906101e-02 -7.031965093468991457e-01
9.365779263248441566e-09 -7.853981852531433105e-01 3.588718628856564230e-01 -1.808204045475307609e-01
-8.656831830739974976e-02 7.806127071380615234e-01 3.719640717893263893e-01 -2.541395610633763735e-01
-4.982513189315795898e-01 6.071209907531738281e-01 6.455426983713255518e-02 -6.409819390156403784e-01
-9.614101052284240723e-02 -7.794916629791259766e-01 3.716222341111757310e-01 -2.629547713026646472e-01
-7.457576990127563477e-01 -2.463651001453399658e-01 -3.252682836161820412e-01 -7.556549470152337244e-01
-6.833647489547729492e-01 -3.871214091777801514e-01 -2.197992491845734420e-01 -7.412526185165494441e-01
-3.005586266517639160e-01 -7.256133556365966797e-01 2.822376196581836694e-01 -4.651137050333737921e-01
-1.532235890626907349e-01 7.703069448471069336e-01 3.622587266092386904e-01 -3.175578488598280735e-01
6.308378577232360840e-01 -4.678609669208526611e-01 -4.823772316676821492e-01 -4.756991941144457781e-01
-5.553603768348693848e-01 5.553603768348693848e-01 -1.689559084774877942e-02 -6.802275091036441568e-01
-5.777749046683311462e-02 7.832701206207275391e-01 3.708482543435106527e-01 -2.283780496683364691e-01
-7.015367150306701660e-01 3.531239628791809082e-01 -2.502234787190546483e-01 -7.465430251541074202e-01
9.638080373406410217e-03 -7.853390574455261230e-01 3.556100094633817821e-01 -1.735213904905278104e-01
1.720818430185317993e-01 -7.663146853446960449e-01 2.475120911016202851e-01 -8.766762666743684040e-02
-7.832701206207275391e-01 -5.777752399444580078e-02 -3.896468575186870509e-01 -7.590997798036136501e-01
-3.358009755611419678e-01 7.099915742874145508e-01 2.519237244256931074e-01 -4.996480228996892370e-01
2.645926773548126221e-01 7.394869923591613770e-01 1.437457887314838034e-01 -7.951391938923253744e-02
-7.825021147727966309e-01 6.738498806953430176e-02 -3.883252654163908968e-01 -7.590693164043118557e-01
-7.256133556365966797e-01 3.005587458610534668e-01 -2.909319774986073859e-01 -7.521731945376001205e-01
-1.720817685127258301e-01 7.663146853446960449e-01 3.564383000382471134e-01 -3.361795052229115122e-01
7.256133556365966797e-01 -3.005588650703430176e-01 -6.715625642783873417e-01 -7.140114144492641923e-01
-7.703070044517517090e-01 1.532235741615295410e-01 -3.673540382838892393e-01 -7.583602087262025782e-01
7.794916629791259766e-01 9.614112228155136108e-02 -7.782486894180038473e-01 -8.770858598967016251e-01
1.342731267213821411e-01 7.738353013992309570e-01 2.814179011156179300e-01 -1.004204901204510253e-01
6.308377385139465332e-01 4.678611457347869873e-01 -4.823768674491111241e-01 -4.756989228007980075e-01
7.738353013992309570e-01 -1.342730224132537842e-01 -7.671375948048920757e-01 -8.590131967087969445e-01
2.826608717441558838e-01 7.327708601951599121e-01 1.202364535438882331e-01 -8.216175000976518039e-02
-2.094757854938507080e-01 7.569479346275329590e-01 3.409693085657487521e-01 -3.736081975041590231e-01
3.853778168559074402e-02 -7.844521403312683105e-01 3.436736714434521223e-01 -1.528880581464337474e-01
6.421296000480651855e-01 4.522387385368347168e-01 -5.048225251283250392e-01 -5.008977144956521244e-01
-6.191658377647399902e-01 -4.832018017768859863e-01 -1.151151934094313545e-01 -7.156532514421426461e-01
-7.180187106132507324e-01 3.182757198810577393e-01 -2.780477350792155411e-01 -7.505686851902536594e-01
6.738502532243728638e-02 7.825021147727966309e-01 3.285561507408047421e-01 -1.343390537397714524e-01
-6.738486140966415405e-02 -7.825021147727966309e-01 3.715788994222180008e-01 -2.368409834487883447e-01
2.463650107383728027e-01 7.457577586174011230e-01 1.664263385430989062e-01 -7.831489120529321057e-02
-4.443247020244598389e-01 6.476309299468994141e-01 1.346828767168296304e-01 -5.982798547875132211e-01
-3.871213793754577637e-01 -6.833647489547729492e-01 2.007644395849037533e-01 -5.480454609040443792e-01
-7.256132960319519043e-01 -3.005588948726654053e-01 -2.909318522648881022e-01 -7.521731871310671780e-01
7.832701206207275391e-01 -5.777750536799430847e-02 -7.856563490910832837e-01 -8.892835352045874719e-01
-7.015366554260253906e-01 -3.531240820884704590e-01 -2.502233032739771268e-01 -7.465430316599160898e-01
-3.853771463036537170e-02 7.844521403312683105e-01 3.683042636513189638e-01 -2.118728590401637302e-01
-6.530347466468811035e-01 4.363438189029693604e-01 -1.697352668169622436e-01 -7.304751883046144423e-01
5.947104692459106445e-01 5.130007863044738770e-01 -4.110680604335196775e-01 -4.007622768439474958e-01
6.191659569740295410e-01 -4.832016825675964355e-01 -4.592451956769997290e-01 -4.505456732656342722e-01
7.768974900245666504e-01 -1.152416691184043884e-01 -7.731560925973991472e-01 -8.687693473512543285e-01
7.844521403312683105e-01 3.853766247630119324e-02 -7.879711222598916320e-01 -8.931199129691979044e-01
5.553605556488037109e-01 -5.553601980209350586e-01 -3.346441516792115212e-01 -3.288283031955916424e-01
-4.282970726490020752e-01 -6.583402752876281738e-01 1.541057860318094663e-01 -5.846688227841722041e-01
-7.844521403312683105e-01 3.853751718997955322e-02 -3.916811966487309671e-01 -7.591433971072781839e-01
-4.832018613815307617e-01 6.191657781600952148e-01 8.483349379662159795e-02 -6.295769768521708443e-01
3.358010053634643555e-01 7.099915146827697754e-01 4.545840632199719261e-02 -9.881920507928541875e-02
-6.583402156829833984e-01 4.282971918582916260e-01 -1.784208139924662595e-01 -7.325334185534649878e-01
-6.635465025901794434e-01 4.201860725879669189e-01 -1.869750631240433281e-01 -7.344824070783353420e-01
-7.806127071380615234e-01 -8.656845241785049438e-02 -3.850742835209685078e-01 -7.589872127660806100e-01
3.358011841773986816e-01 -7.099914550781250000e-01 4.545820111962445287e-02 -9.881930602767947935e-02
-4.201859533786773682e-01 -6.635465621948242188e-01 1.636719032399825413e-01 -5.776359390370587876e-01
7.180186510086059570e-01 3.182758092880249023e-01 -6.564120061765973402e-01 -6.926480510923297418e-01
7.832701206207275391e-01 5.777747556567192078e-02 -7.856563556671951609e-01 -8.892835352298842366e-01
5.274411439895629883e-01 5.819417238235473633e-01 -2.814810384272743993e-01 -2.837753704177778946e-01
1.908361464738845825e-01 7.618607878684997559e-01 2.288137059718644561e-01 -8.325708097164502552e-02
7.457577586174011230e-01 -2.463648915290832520e-01 -7.116439918883664673e-01 -7.726145032412746749e-01
7.768974304199218750e-01 1.152418404817581177e-01 -7.731560407745137198e-01 -8.687692564575111298e-01
-7.816162705421447754e-01 7.698244601488113403e-02 -3.868010017027116998e-01 -7.590320916790617156e-01
7.515792846679687500e-01 -2.279888391494750977e-01 -7.231905277520023212e-01 -7.900758420720954689e-01
-7.569479346275329590e-01 2.094756960868835449e-01 -3.444257067927224969e-01 -7.570989267384475863e-01
4.037754237651824951e-01 -6.736584305763244629e-01 -6.135935166684156061e-02 -1.408761348403461400e-01
-1.927463151514530182e-02 7.851616144180297852e-01 3.643122399137123657e-01 -1.959944640537751581e-01
1.927470043301582336e-02 -7.851616144180297852e-01 3.519885623734251845e-01 -1.664268734308180508e-01
7.703069448471069336e-01 1.532235890626907349e-01 -7.601939708522420514e-01 -8.478532921595952621e-01
3.617062568664550781e-01 6.971505880355834961e-01 6.140939301466723753e-03 -1.119950003520739507e-01
5.819416642189025879e-01 -5.274412035942077637e-01 -3.861030176839131411e-01 -3.763245289815366768e-01
5.056641697883605957e-01 -6.009609699249267578e-01 -2.407576641053464639e-01 -2.520061526474260405e-01
-7.327708601951599121e-01 2.826609313488006592e-01 -3.031068997477757154e-01 -7.535395451456696758e-01
-6.009609103202819824e-01 -5.056642293930053711e-01 -8.641495898129436526e-02 -7.065164050251402372e-01
-7.099915742874145508e-01 3.358009755611419678e-01 -2.644716119785273656e-01 -7.487006280234441702e-01
7.853390574455261230e-01 9.638044051826000214e-03 -7.897071523941001647e-01 -8.960048539923604061e-01
7.839201688766479492e-01 4.816119745373725891e-02 -7.869294783466045384e-01 -8.913921011073429046e-01
-5.688223838806152344e-01 5.415638685226440430e-01 -3.704025670248640989e-02 -6.884788458758742680e-01
-7.569479346275329590e-01 -2.094758301973342896e-01 -3.444256271750269494e-01 -7.570988410614897246e-01
-7.543203830718994141e-01 2.187488526105880737e-01 -3.399227668893774479e-01 -7.567915183963302983e-01
-4.982513785362243652e-01 -6.071209907531738281e-01 6.455415313701072522e-02 -6.409820092879965348e-01
1.342731863260269165e-01 -7.738353013992309570e-01 2.814178372555171670e-01 -1.004204226068422939e-01
-1.342732012271881104e-01 7.738353013992309570e-01 3.667509285294671684e-01 -2.990957716225212115e-01
-4.907635152339935303e-01 -6.131895780563354492e-01 7.470974411964161066e-02 -6.353596524497978626e-01
-9.614114463329315186e-02 7.794916033744812012e-01 3.716222128546085024e-01 -2.629549669791437227e-01
-7.394869923591613770e-01 -2.645927667617797852e-01 -3.145569703638309011e-01 -7.546922752184831440e-01
-7.487248182296752930e-01 -2.371949255466461182e-01 -3.303429713398357004e-01 -7.560720804204967838e-01
7.851616144180297852e-01 -1.927455328404903412e-02 -7.893600743582168677e-01 -8.954273489611758174e-01
-7.618607878684997559e-01 1.908361166715621948e-01 -3.528510771115312972e-01 -7.576214717757275841e-01
7.457576990127563477e-01 2.463650852441787720e-01 -7.116437480319606212e-01 -7.726143080128432539e-01
-5.819417238235473633e-01 5.274410843849182129e-01 -5.698535148116495863e-02 -6.961297937377507461e-01
2.187488079071044922e-01 7.543204426765441895e-01 1.987417393130287979e-01 -7.920460649568464295e-02
7.180186510086059570e-01 -3.182758390903472900e-01 -6.564118751320906497e-01 -6.926480331784706790e-01
-6.308377981185913086e-01 -4.678611159324645996e-01 -1.337680600915429618e-01 -7.210857280016985671e-01
4.363439977169036865e-01 -6.530346274375915527e-01 -1.164515296176856646e-01 -1.698795938443851405e-01
-6.736584901809692383e-01 4.037753641605377197e-01 -2.036733355427567393e-01 -7.380659342204572981e-01
-3.702342212200164795e-01 6.926593184471130371e-01 2.184845332559771369e-01 -5.324176341738874330e-01
7.816162705421447754e-01 7.698248326778411865e-02 -7.824155930075178400e-01 -8.839323087162397341e-01
-2.371949702501296997e-01 7.487248182296752930e-01 3.261964859624909563e-01 -4.015657374882883879e-01
-2.826609313488006592e-01 7.327708601951599121e-01 2.960560578845558011e-01 -4.472963969219096447e-01
-1.720814555883407593e-01 -7.663147449493408203e-01 3.564383989657908813e-01 -3.361792123156097656e-01
-4.678611159324645996e-01 -6.308377981185913086e-01 1.049522647241737106e-01 -6.175325095305328471e-01
-1.152419224381446838e-01 7.768974304199218750e-01 3.698814541710644388e-01 -2.808691221603901167e-01
-3.433084572179723182e-08 7.853981852531433105e-01 3.588718628856564785e-01 -1.808204045475307331e-01
3.702341318130493164e-01 -6.926593780517578125e-01 -7.187329004370788567e-03 -1.170891366513870657e-01
6.833648085594177246e-01 -3.871212601661682129e-01 -5.871431618374830519e-01 -6.002136052370492525e-01
-1.152417957782745361e-01 -7.768974304199218750e-01 3.698814690404824690e-01 -2.808689232572528782e-01
7.618607878684997559e-01 1.908362060785293579e-01 -7.435343612592972828e-01 -8.214922233015395925e-01
9.614107757806777954e-02 7.794916629791259766e-01 3.103384263006704891e-01 -1.181040059688987925e-01
3.005589842796325684e-01 -7.256132364273071289e-01 9.596944346292952954e-02 -8.626389013671843797e-02
2.463650256395339966e-01 -7.457577586174011230e-01 1.664263385430989339e-01 -7.831489120529321057e-02
7.394869923591613770e-01 2.645926773548126221e-01 -6.991862724771460424e-01 -7.540696465812134486e-01
-4.363436698913574219e-01 -6.530348062515258789e-01 1.444399973141412552e-01 -5.915506923306833587e-01
1.437591910362243652e-01 7.721292376518249512e-01 2.733942434352283901e-01 -9.675437292019133106e-02
-7.394870519638061523e-01 2.645926475524902344e-01 -3.145570633309873743e-01 -7.546922435536366214e-01
6.736584901809692383e-01 4.037753641605377197e-01 -5.677352723168153092e-01 -5.757982016962224225e-01
-6.880638599395751953e-01 -3.787063062191009521e-01 -2.276387132270399072e-01 -7.427054848271285037e-01
7.487248182296752930e-01 2.371949255466461182e-01 -7.175313578661366432e-01 -7.814845626133971601e-01
7.015368342399597168e-01 -3.531237244606018066e-01 -6.234838039645062002e-01 -6.476556970533589030e-01
-6.476309299468994141e-01 -4.443247914314270020e-01 -1.609227143950943129e-01 -7.283044640969847938e-01
3.702341020107269287e-01 6.926593780517578125e-01 -7.187329004370767750e-03 -1.170891366513871212e-01
3.182757794857025146e-01 7.180187106132507324e-01 7.101877632490610770e-02 -9.181903223319301532e-02
-5.777725577354431152e-02 -7.832701206207275391e-01 3.708482383469812738e-01 -2.283777545179134505e-01
-6.131896376609802246e-01 4.907634854316711426e-01 -1.056393673482788897e-01 -7.127423227310921705e-01
-1.532236337661743164e-01 -7.703069448471069336e-01 3.622587266092385794e-01 -3.175578488598280735e-01
4.832017719745635986e-01 -6.191658973693847656e-01 -1.995305725278990472e-01 -2.222706407447236077e-01
-1.437592208385467529e-01 -7.721292376518249512e-01 3.646730786876211106e-01 -3.083021302882795744e-01
6.071209907531738281e-01 4.982513785362243652e-01 -4.354626980460175600e-01 -4.255343522604909667e-01
-7.738353013992309570e-01 -1.342732310295104980e-01 -3.734180989230093117e-01 -7.586088622540384518e-01
7.663146853446960449e-01 -1.720816940069198608e-01 -7.523257028713976613e-01 -8.353309153337700188e-01
7.825021147727966309e-01 -6.738473474979400635e-02 -7.841518888496235018e-01 -8.867962714287737080e-01
-7.851616144180297852e-01 1.927462220191955566e-02 -3.929024582139277744e-01 -7.591676173072283706e-01
-6.421296000480651855e-01 -4.522387981414794922e-01 -1.519874689653760158e-01 -7.260180882633575639e-01
-2.645927071571350098e-01 7.394869923591613770e-01 3.088976435825517841e-01 -4.291795832949238387e-01
-3.531238436698913574e-01 -7.015367746353149414e-01 2.355607739392132083e-01 -5.162734897865910444e-01
-2.094755768775939941e-01 -7.569479942321777344e-01 3.409694196310460446e-01 -3.736079525753157604e-01
-6.926593184471130371e-01 -3.702341616153717041e-01 -2.353248761609130768e-01 -7.440693370799484896e-01
6.635464429855346680e-01 4.201861917972564697e-01 -5.475296080158664758e-01 -5.510436820582611528e-01
-3.787063956260681152e-01 6.880638003349304199e-01 2.097005266286431358e-01 -5.402981296862077176e-01
7.721292972564697266e-01 -1.437590867280960083e-01 -7.637813487460297646e-01 -8.536062572610955135e-01
7.099916338920593262e-01 -3.358007371425628662e-01 -6.403819016394438624e-01 -6.705018277486527456e-01
7.218703627586364746e-01 3.094406425952911377e-01 -6.640979070685578689e-01 -7.034327367616256543e-01
-3.617062270641326904e-01 -6.971505880355834961e-01 2.271077079216414774e-01 -5.244077958465052092e-01
-5.274412631988525391e-01 5.819416046142578125e-01 2.377219460248634550e-02 -6.618708699886238778e-01
7.543204426765441895e-01 -2.187485992908477783e-01 -7.286208659549635591e-01 -7.983797176457697597e-01
6.635464429855346680e-01 -4.201861917972564697e-01 -5.475296080158664758e-01 -5.510436820582612638e-01
1.532236635684967041e-01 -7.703069448471069336e-01 2.650644581383000964e-01 -9.340296874071547795e-02
6.191658377647399902e-01 4.832018017768859863e-01 -4.592451177703732457e-01 -4.505454563477335750e-01
1.152418181300163269e-01 -7.768974304199218750e-01 2.965237454448922949e-01 -1.086717837402836478e-01
3.531241714954376221e-01 -7.015365958213806152e-01 1.936399414189867579e-02 -1.072498394927580145e-01
3.531239032745361328e-01 7.015367150306701660e-01 1.936435920925548559e-02 -1.072496907837856839e-01
3.094407618045806885e-01 -7.218703031539916992e-01 8.357486431988930820e-02 -8.886020585329328092e-02
7.794916629791259766e-01 -9.614089131355285645e-02 -7.782488374542034792e-01 -8.770859217043810441e-01
-7.683686614036560059e-01 -1.626650542020797729e-01 -3.640239247422114022e-01 -7.582085465307459859e-01
-5.947104096412658691e-01 -5.130008459091186523e-01 -7.667846501273906101e-02 -7.031965093468991457e-01
9.365779263248441566e-09 -7.853981852531433105e-01 3.588718628856564230e-01 -1.808204045475307609e-01
-8.656831830739974976e-02 7.806127071380615234e-01 3.719640717893263893e-01 -2.541395610633763735e-01
-4.982513189315795898e-01 6.071209907531738281e-01 6.455426983713255518e-02 -6.409819390156403784e-01
-9.614101052284240723e-02 -7.794916629791259766e-01 3.716222341111757310e-01 -2.629547713026646472e-01
-7.457576990127563477e-01 -2.463651001453399658e-01 -3.252682836161820412e-01 -7.556549470152337244e-01
-6.833647489547729492e-01 -3.871214091777801514e-01 -2.197992491845734420e-01 -7.412526185165494441e-01
-3.005586266517639160e-01 -7.256133556365966797e-01 2.822376196581836694e-01 -4.651137050333737921e-01
-1.532235890626907349e-01 7.703069448471069336e-01 3.622587266092386904e-01 -3.175578488598280735e-01
6.308378577232360840e-01 -4.678609669208526611e-01 -4.823772316676821492e-01 -4.756991941144457781e-01
-5.553603768348693848e-01 5.553603768348693848e-01 -1.689559084774877942e-02 -6.802275091036441568e-01
-5.777749046683311462e-02 7.832701206207275391e-01 3.708482543435106527e-01 -2.283780496683364691e-01
-7.015367150306701660e-01 3.531239628791809082e-01 -2.502234787190546483e-01 -7.465430251541074202e-01
9.638080373406410217e-03 -7.853390574455261230e-01 3.556100094633817821e-01 -1.735213904905278104e-01
1.720818430185317993e-01 -7.663146853446960449e-01 2.475120911016202851e-01 -8.766762666743684040e-02
-7.832701206207275391e-01 -5.777752399444580078e-02 -3.896468575186870509e-01 -7.590997798036136501e-01
